index_,index,customer_city,customer_state,customer_zip_code_prefix,id,most_voted_class,most_voted_subclass,order_aproved_at,order_delivered_customer_date,order_estimated_delivery_date,order_freight_value,order_items_qty,order_products_value,order_purchase_timestamp,order_sellers_qty,order_status,product_category_name,product_description_length,product_name_length,product_photos_qty,review_answer_timestamp,review_comment_message,review_creation_date,review_score,votes_before_estimate,votes_delayed,votes_low_quality,votes_not_as_anounced,votes_other_delivery,votes_other_order,votes_partial_delivery,votes_return,votes_satisfied
2968,2968,Ribeirao Preto,SP,140,2969,satisfeito_com_pedido,satisfeito,2018-01-10 13:36:32.326724,2018-01-23 21:43:10.759528,2018-02-09 00:00:00.000000,15.1,1,38.9,2018-01-10 13:26:53,1,delivered,informatica_acessorios,1101,35,1,2018-01-26 13:12:18,o produto chegou em perfeitas condições gostei,2018-01-24 00:00:00,5,0,0,0,0,0,0,0,0,3
2969,2969,Maceio,AL,570,2970,satisfeito_com_pedido,antes_prazo,2017-10-27 15:32:49.539766,2017-11-10 17:57:22.013653,2017-11-22 00:00:00.000000,21.8,1,142.5,2017-10-27 15:21:00,1,delivered,perfumaria,190,29,1,2017-11-15 11:54:14,otimo comprar por este site as mercadorias chegam antes do prazo determinado,2017-11-11 00:00:00,5,3,0,0,0,0,0,0,0,0
2970,2970,Grupiara,MG,384,2971,problemas_de_qualidade,baixa_qualidade,2017-08-08 04:15:23.232367,2017-08-28 18:35:36.794059,2017-09-20 00:00:00.000000,19.0,1,129.94,2017-08-07 03:53:33,1,delivered,moveis_escritorio,1094,54,1,2017-08-30 18:05:30,só que deveria ser um pouco mais reforçada,2017-08-29 00:00:00,4,0,0,3,0,0,0,0,0,0
2971,2971,RIO DE JANEIRO,RJ,218,2972,problemas_de_entrega,entrega_parcial,2018-01-11 21:34:55.673147,2018-02-01 21:49:16.470042,2018-02-08 00:00:00.000000,48.84,3,224.7,2018-01-11 21:24:23,1,delivered,cama_mesa_banho,249,55,1,2018-02-05 03:13:13,comprei 3 produtos e recebi somente 2 solicito um posicionamento a respeito caso não haja estarei tomando as medidas judiciais cabíveis sem mais para o momento att narley lopes 00072,2018-02-02 00:00:00,1,0,0,0,0,0,0,3,0,0
2972,2972,Sao Gabriel,RS,973,2973,problemas_de_entrega,atrasado,2018-03-13 19:29:23.317811,2018-04-21 19:34:54.532966,2018-04-11 00:00:00.000000,26.64,1,79.9,2018-03-13 18:51:29,1,delivered,market_place,415,49,6,2018-04-17 03:25:44,ainda nem recebi a mercadoria,2018-04-13 00:00:00,1,0,3,0,0,0,0,0,0,0
2973,2973,BRASILIA,DF,725,2974,satisfeito_com_pedido,satisfeito,2017-06-27 16:05:20.369743,2017-06-30 13:24:41.139277,2017-07-21 00:00:00.000000,15.11,1,39.9,2017-06-27 11:39:57,2,delivered,moveis_decoracao,316,45,3,2017-07-02 18:55:59,produtos bem embalados chegaram rápido vieram exatamente do jeito que anunciado,2017-07-01 00:00:00,5,0,0,0,0,0,0,0,0,3
2974,2974,Divinopolis,MG,355,2975,satisfeito_com_pedido,antes_prazo,2017-08-22 21:46:25.412481,2017-08-25 16:20:32.022772,2017-09-14 00:00:00.000000,16.07,1,34.9,2017-08-22 21:35:07,3,delivered,brinquedos,531,27,4,2017-08-27 00:29:47,ótimo produto comprei na terça e chegou na sexta recomendo,2017-08-26 00:00:00,5,2,0,0,0,0,0,0,0,1
2975,2975,Petropolis,RJ,256,2976,problemas_de_entrega,atrasado,2018-02-24 09:10:42.507497,2018-03-28 21:17:39.345775,2018-03-19 00:00:00.000000,17.7,1,277.0,2018-02-23 09:17:57,1,delivered,perfumaria,657,54,2,2018-03-22 15:14:31,comprometido de entregar no dia 20 e ja era um prazo bastante amplo e mesmo assim nao chegou ate hoje dia 22,2018-03-22 00:00:00,2,0,3,0,0,0,0,0,0,0
2976,2976,Sao Paulo,SP,37,2977,satisfeito_com_pedido,satisfeito,2017-10-16 20:06:13.175935,2017-10-23 16:50:07.181856,2017-11-03 00:00:00.000000,33.08,1,99.0,2017-10-16 19:53:27,1,delivered,ferramentas_jardim,450,36,1,2017-10-24 16:36:45,perfeito,2017-10-24 00:00:00,5,0,0,0,0,0,0,0,0,3
2977,2977,RIO DE JANEIRO,RJ,227,2978,problemas_de_entrega,atrasado,2017-11-13 11:50:41.418797,,2017-12-06 00:00:00.000000,16.11,1,47.9,2017-11-13 11:41:46,1,canceled,malas_acessorios,244,51,1,2017-12-10 04:41:36,não entregaram o meu produto,2017-12-08 00:00:00,1,0,3,0,0,0,0,0,0,0
2978,2978,Sao Paulo,SP,14,2979,satisfeito_com_pedido,antes_prazo,2017-08-20 15:45:19.998887,2017-08-25 21:45:30.767799,2017-09-18 00:00:00.000000,24.11,1,105.0,2017-08-20 15:32:46,1,delivered,informatica_acessorios,60,55,1,2017-08-28 17:25:36,recebi tudo certo e rápido o prazo de entrega era de até 19 dias úteis e quase não comprei por isso chegou em 5 dias úteis vale uma revisão nessa estimativa,2017-08-26 00:00:00,4,2,0,0,0,0,0,0,0,1
2979,2979,Rio das Ostras,RJ,288,2980,satisfeito_com_pedido,satisfeito,2017-04-28 12:01:16.578319,2017-05-11 14:34:38.909589,2017-05-24 00:00:00.000000,20.64,1,79.9,2017-04-28 08:44:17,1,delivered,malas_acessorios,489,49,2,2017-05-13 15:13:36,entrega rápida e produto de qualidade,2017-05-12 00:00:00,5,1,0,0,0,0,0,0,0,2
2980,2980,Suzano,SP,86,2981,problemas_de_entrega,outro_entrega,2018-01-12 00:47:51.229823,2018-02-06 13:55:43.157620,2018-02-02 00:00:00.000000,14.1,1,23.8,2018-01-12 00:30:16,1,delivered,esporte_lazer,618,53,1,2018-02-04 21:15:27,nota zero para entrega de vcs respondendo os emails com mentiras dizendo que nao tinha pessoas no endereço pois minha portaria é 24 horas nunca mais compro nada com a lannister e com vcs,2018-02-04 00:00:00,1,0,1,0,0,2,0,0,0,0
2981,2981,Ibiuna,SP,181,2982,problemas_de_qualidade,baixa_qualidade,2017-07-26 17:43:13.468355,2017-08-03 13:04:16.016797,2017-08-17 00:00:00.000000,12.69,1,169.9,2017-07-26 17:29:34,1,delivered,relogios_presentes,617,35,3,2017-08-04 22:58:59,ótima entrega só o produto que é de baixa qualidade mas é questão do fabricante,2017-08-04 00:00:00,4,0,0,2,0,0,0,0,0,1
2982,2982,Uruacu,GO,764,2983,satisfeito_com_pedido,antes_prazo,2017-11-24 03:10:00.397352,2017-12-12 21:38:30.647369,2017-12-19 00:00:00.000000,17.67,1,49.0,2017-11-23 13:48:47,1,delivered,ferramentas_jardim,366,57,2,2017-12-14 18:59:09,chegou antes da data muito lindo,2017-12-13 00:00:00,5,3,0,0,0,0,0,0,0,0
2983,2983,RIO DE JANEIRO,RJ,205,2984,problemas_de_entrega,entrega_parcial,2017-08-16 23:55:09.769594,2017-08-21 18:43:09.264624,2017-09-14 00:00:00.000000,15.94,1,190.0,2017-08-15 23:23:16,2,delivered,fashion_bolsas_e_acessorios,261,42,1,2017-08-23 02:45:13,chegou apenas uma peça mas na nota e na garantia constam as duas joias,2017-08-22 00:00:00,1,0,0,0,0,0,0,3,0,0
2984,2984,Itajuipe,BA,456,2985,satisfeito_com_pedido,antes_prazo,2017-06-18 19:30:07.622395,2017-06-30 13:23:47.773325,2017-07-19 00:00:00.000000,18.32,1,269.0,2017-06-17 19:32:11,1,delivered,informatica_acessorios,499,51,1,2017-07-03 15:38:41,entregou antes do prazo,2017-07-01 00:00:00,4,3,0,0,0,0,0,0,0,0
2985,2985,Sao Paulo,SP,50,2986,problemas_de_entrega,entrega_parcial,2017-06-13 17:45:09.188057,2017-06-26 14:32:37.380167,2017-07-04 00:00:00.000000,13.37,1,49.7,2017-06-13 17:18:27,1,delivered,moveis_decoracao,296,56,3,2017-06-30 16:27:00,não recebi parte do pedido correspondente ao suporte de teto para cortina 19 28 o pedido foi feito nas lojas lannister e foi desdobrado para dois fornecedores confunde o cliente,2017-06-27 00:00:00,2,0,0,0,0,0,0,3,0,0
2986,2986,Nova Canaa do Norte,MT,785,2987,satisfeito_com_pedido,antes_prazo,2017-06-01 08:15:19.064117,2017-06-12 16:19:47.055783,2017-07-04 00:00:00.000000,20.99,1,249.9,2017-06-01 08:07:36,1,delivered,esporte_lazer,303,41,1,2017-06-14 18:16:52,ótimo produto e entregue antes do prazo estipulado,2017-06-13 00:00:00,5,3,0,0,0,0,0,0,0,0
2987,2987,Belem,PA,660,2988,problemas_de_qualidade,devolucao,2017-07-27 19:03:29.775751,2017-07-31 17:25:38.872068,2017-08-30 00:00:00.000000,18.26,1,139.9,2017-07-27 18:41:30,6,delivered,fashion_roupa_masculina,412,42,1,2017-08-02 14:23:42,muito bom como uma observação uma camisa com e tamanho errado veio número 04,2017-08-01 00:00:00,4,0,0,0,1,0,0,0,2,0
2988,2988,Serra dos Aimores,MG,398,2989,problemas_de_entrega,entrega_parcial,2018-02-07 02:35:46.744337,2018-02-17 06:38:44.157157,2018-03-07 00:00:00.000000,10.11,1,49.9,2018-02-06 21:53:14,4,delivered,fashion_bolsas_e_acessorios,365,25,3,2018-02-17 20:43:49,foi entregue somente um produto,2018-02-17 00:00:00,1,0,0,0,0,0,0,3,0,0
2989,2989,Criciuma,SC,888,2990,satisfeito_com_pedido,satisfeito,2017-12-06 17:31:44.288555,2018-01-08 23:53:37.459149,2018-01-18 00:00:00.000000,18.55,1,399.0,2017-12-06 17:21:39,1,delivered,consoles_games,1266,45,4,2018-01-10 05:44:36,muito bom para quem joga fps em geral no entanto aconselho ter um controle padrão extra para os outros tipos de jogos muito bem acabado o produto,2018-01-09 00:00:00,5,0,0,0,0,0,0,0,0,2
2990,2990,Campinas,SP,130,2991,problemas_de_qualidade,diferente_do_anunciado,2017-08-23 00:48:43.564173,2017-09-04 16:18:07.540069,2017-09-14 00:00:00.000000,13.98,1,44.9,2017-08-22 23:46:57,6,delivered,malas_acessorios,114,49,1,2017-09-05 23:31:02,chegou no prazo e o produto corresponde ao preço só a cor que veio errada nota regular,2017-09-05 00:00:00,4,0,0,0,2,0,0,0,0,1
2991,2991,Itamarandiba,MG,396,2992,problemas_de_qualidade,outro_pedido,2017-12-10 18:53:24.083334,2017-12-26 17:27:25.799832,2018-01-09 00:00:00.000000,36.46,2,279.8,2017-12-10 18:46:35,1,delivered,cool_stuff,99,59,1,2017-12-27 23:07:57,total falta de respeito me comunicaram na última hora via watzap que não tinham o produto porquê a candide não fabricava mais no entanto efetuei pesquisa e vi que fabrica e estavam mentindo,2017-12-27 00:00:00,1,0,0,0,0,1,2,0,0,0
2992,2992,Alfenas,MG,371,2993,satisfeito_com_pedido,satisfeito,2017-12-04 20:35:22.726199,2017-12-19 00:38:17.253828,2017-12-27 00:00:00.000000,113.38,1,399.99,2017-12-04 20:25:35,1,delivered,moveis_decoracao,886,63,5,2017-12-20 15:17:47,super recomendo poltrona linda resistente e otimo preço,2017-12-20 00:00:00,5,0,0,0,0,0,0,0,0,3
2993,2993,Sao Paulo,SP,46,2994,problemas_de_qualidade,diferente_do_anunciado,2017-04-27 10:33:17.371484,2017-05-08 09:16:32.877328,2017-05-18 00:00:00.000000,16.71,1,229.0,2017-04-23 21:55:07,1,delivered,casa_conforto,217,57,3,2017-05-10 02:18:13,o produto nao o mesmo que apresenta nas fotos qualidade ruim e feio,2017-05-09 00:00:00,1,0,0,0,3,0,0,0,0,0
2994,2994,Sao Paulo,SP,20,2995,satisfeito_com_pedido,antes_prazo,2017-10-10 23:10:11.397690,2017-10-14 00:12:21.719748,2017-10-23 00:00:00.000000,8.27,1,33.9,2017-10-10 22:37:07,1,delivered,cool_stuff,697,37,3,2017-10-15 20:37:50,entrega antes do prazo produto superou as espectativas,2017-10-15 01:00:00,5,2,0,0,0,0,0,0,0,1
2995,2995,Capela,SE,497,2996,satisfeito_com_pedido,satisfeito,2017-12-01 14:49:34.098479,2017-12-28 17:42:01.115034,2018-01-09 00:00:00.000000,35.95,1,89.99,2017-12-01 14:32:01,1,delivered,beleza_saude,492,59,3,2017-12-30 06:16:27,ótima qualidade,2017-12-29 00:00:00,4,0,0,0,0,0,0,0,0,3
2996,2996,Campinas,SP,130,2997,satisfeito_com_pedido,antes_prazo,2018-03-30 13:47:26.765132,2018-04-04 19:21:09.033226,2018-04-12 00:00:00.000000,13.96,1,179.9,2018-03-30 13:31:56,1,delivered,cama_mesa_banho,265,60,1,2018-04-06 03:29:22,super recomendo foi entregue antes do dia previsto,2018-04-05 00:00:00,5,2,0,0,0,0,0,0,0,1
2997,2997,Itupeva,SP,132,2998,problemas_de_entrega,atrasado,2017-05-30 17:50:22.336584,2017-06-05 16:11:58.075128,2017-06-19 00:00:00.000000,7.91,1,59.99,2017-05-29 17:57:56,4,delivered,esporte_lazer,475,60,4,2017-06-09 19:54:17,ainda não recebi os molinetes e as varas de pesca,2017-06-06 00:00:00,2,0,3,0,0,0,0,0,0,0
2998,2998,Porto Alegre,RS,913,2999,satisfeito_com_pedido,satisfeito,2018-02-15 20:50:29.892322,2018-03-14 17:57:41.556552,2018-03-15 00:00:00.000000,52.8,3,149.7,2018-02-15 20:40:56,1,delivered,ferramentas_jardim,348,56,2,2018-03-18 19:14:56,preço x qualidade excelente,2018-03-15 00:00:00,5,0,0,0,0,0,0,0,0,3
2999,2999,Caceres,MT,782,3000,satisfeito_com_pedido,antes_prazo,2018-03-18 15:28:17.761803,2018-04-10 17:47:29.411016,2018-04-16 00:00:00.000000,31.0,1,34.9,2018-03-18 15:09:49,1,delivered,utilidades_domesticas,459,59,1,2018-04-12 05:07:37,estou satisfeito com o produto recebi antes do prazo produto de qualidade,2018-04-11 00:00:00,5,2,0,0,0,0,0,0,0,1
3000,3000,Iguaracu,PR,867,3001,satisfeito_com_pedido,satisfeito,2017-07-26 18:38:51.042467,2017-08-07 19:22:24.891206,2017-08-18 00:00:00.000000,26.27,1,205.0,2017-07-26 18:22:31,1,delivered,cama_mesa_banho,162,46,5,2017-08-11 13:54:28,ótimo vendedor,2017-08-08 00:00:00,5,0,0,0,0,0,0,0,0,3
3001,3001,RIO DE JANEIRO,RJ,222,3002,satisfeito_com_pedido,satisfeito,2017-07-16 22:25:15.551949,2017-07-21 23:09:52.219601,2017-08-08 00:00:00.000000,14.1,1,39.9,2017-07-16 22:11:51,1,delivered,brinquedos,795,57,1,2017-08-02 11:28:05,como tudo da funko super valeu a pena,2017-07-22 00:00:00,5,0,0,0,0,0,0,0,0,3
3002,3002,Marica,RJ,249,3003,problemas_de_entrega,outro_entrega,2017-10-16 21:50:24.114346,2017-11-14 17:07:55.172592,2017-11-14 00:00:00.000000,18.4,1,521.89,2017-10-16 21:38:36,1,delivered,perfumaria,1001,32,2,2017-11-25 03:47:17,eles deixaram pra entregar no ultimo dia útil esperava que fosse entregue antes quase um mês pra entregar mesmo estando dentro do prazo,2017-11-15 00:00:00,3,0,1,0,0,2,0,0,0,0
3003,3003,Arapongas,PR,867,3004,,,2018-01-23 03:37:46.672367,2018-02-15 13:51:55.420837,2018-02-20 00:00:00.000000,60.4,4,43.6,2018-01-21 15:42:26,1,delivered,moveis_decoracao,161,39,3,2018-02-19 21:27:04,estou aguardando um posição,2018-02-16 00:00:00,1,0,1,0,0,1,0,0,0,1
3004,3004,Sao Paulo,SP,40,3005,satisfeito_com_pedido,satisfeito,2017-09-13 00:50:12.274494,2017-09-19 16:24:01.117540,2017-10-02 00:00:00.000000,15.1,1,45.0,2017-09-13 00:31:35,1,delivered,utilidades_domesticas,151,42,5,2017-09-23 13:52:37,produto foi entregue no prazo e de bom qualidade,2017-09-20 00:00:00,5,0,0,0,0,0,0,0,0,3
3005,3005,Sao Paulo,SP,45,3006,satisfeito_com_pedido,satisfeito,2017-07-22 18:45:11.187346,2017-07-28 15:22:45.350673,2017-08-04 00:00:00.000000,13.08,1,46.9,2017-07-22 18:34:16,1,delivered,utilidades_domesticas,323,55,1,2017-07-31 23:42:05,nada a reclamar,2017-07-29 00:00:00,4,0,0,0,0,0,0,0,0,3
3006,3006,Sao Caetano do Sul,SP,95,3007,satisfeito_com_pedido,antes_prazo,2018-01-09 15:10:23.917772,2018-01-11 22:23:04.896254,2018-01-24 00:00:00.000000,12.46,1,609.99,2018-01-06 03:26:03,1,delivered,esporte_lazer,1536,43,2,2018-01-15 11:04:26,produto de qualidade entrega rápida recomendo,2018-01-12 00:00:00,5,2,0,0,0,0,0,0,0,1
3007,3007,Munhoz de Melo,PR,867,3008,problemas_de_entrega,outro_entrega,2017-04-18 04:02:21.090861,2017-05-02 14:13:50.323837,2017-05-10 00:00:00.000000,19.82,1,219.99,2017-04-17 12:34:47,1,delivered,cool_stuff,1001,54,1,2017-05-04 00:26:23,pensei que viria por transportadora o que é mas rápido mas veio pelo correio e como o correio está horrível pra estregar demorou um pouco mas tirando isso foi regular,2017-05-03 00:00:00,4,0,0,0,0,2,0,0,0,1
3008,3008,RIO DE JANEIRO,RJ,227,3009,problemas_de_entrega,atrasado,2018-02-05 17:32:57.964362,2018-03-14 00:24:43.912190,2018-03-07 00:00:00.000000,17.27,1,99.9,2018-02-05 16:54:40,1,delivered,cool_stuff,873,51,3,2018-03-09 15:16:23,quando receberei meu produto,2018-03-09 00:00:00,1,0,3,0,0,0,0,0,0,0
3009,3009,OSASCO,SP,61,3010,satisfeito_com_pedido,antes_prazo,2018-02-11 23:28:21.391124,2018-02-19 12:34:09.307674,2018-03-01 00:00:00.000000,20.32,1,249.9,2018-02-11 23:05:12,2,delivered,cama_mesa_banho,269,60,1,2018-02-21 05:09:10,produto bom tive que pedir para costureira refazer a barra pois achei muito fina no mais pelo valor cobrado eu recomendo entrega super rápida,2018-02-20 00:00:00,4,2,0,0,0,0,0,0,0,1
3010,3010,Mogi Mirim,SP,138,3011,problemas_de_qualidade,devolucao,2017-11-18 17:15:20.433430,2017-11-24 21:32:53.825420,2017-12-01 00:00:00.000000,13.41,1,314.97,2017-11-18 17:01:33,1,delivered,beleza_saude,2795,51,5,2017-11-26 12:14:23,recebi o produto com cx aberta sem lacre sem nota fiscal sem pedido de compra e com remetente diferente do anuncio quero devolucao do dinheiro descontentamento,2017-11-25 00:00:00,1,0,0,0,0,0,0,0,3,0
3011,3011,Sao Jose,SC,881,3012,satisfeito_com_pedido,satisfeito,2018-01-06 18:39:23.567660,2018-01-19 14:33:16.382861,2018-02-22 00:00:00.000000,5.0,1,59.0,2018-01-06 18:31:43,4,delivered,moveis_decoracao,140,35,2,2018-01-27 13:45:02,produtos lindos até mais que o esperado recomendo essa loja,2018-01-20 00:00:00,4,0,0,0,0,0,0,0,0,3
3012,3012,Monte Mor,SP,131,3013,satisfeito_com_pedido,satisfeito,2017-09-21 09:30:15.080141,2017-09-28 18:37:48.474072,2017-10-09 00:00:00.000000,11.73,1,34.99,2017-09-21 09:18:53,1,delivered,cama_mesa_banho,501,45,3,2017-10-10 14:44:50,estao de parabens,2017-09-29 00:00:00,5,0,0,0,0,0,0,0,0,3
3013,3013,Ipira,SC,896,3014,satisfeito_com_pedido,satisfeito,2018-03-04 23:55:31.260892,2018-03-10 00:03:18.449353,2018-04-05 00:00:00.000000,25.81,1,59.1,2018-03-04 23:41:08,3,delivered,esporte_lazer,675,54,1,2018-03-14 17:24:33,produto como eu esperava,2018-03-13 00:00:00,5,0,0,0,0,0,0,0,0,3
3014,3014,Monsenhor Paulo,MG,374,3015,satisfeito_com_pedido,satisfeito,2017-11-30 02:21:35.845017,2017-12-08 21:52:31.033683,2017-12-26 00:00:00.000000,15.13,1,53.99,2017-11-29 12:51:58,1,delivered,perfumaria,334,44,1,2017-12-12 03:57:13,pelo custo ele atende muito bem as expectativas as cerdas são macias alem de ser lindo,2017-12-09 00:00:00,4,0,0,0,0,0,0,0,0,3
3015,3015,Uruara,PA,681,3016,problemas_de_entrega,atrasado,2017-12-08 02:54:21.510129,2018-01-03 21:25:00.369785,2018-02-02 00:00:00.000000,60.56,1,199.0,2017-12-07 09:22:18,1,delivered,cool_stuff,468,57,1,2018-01-05 22:18:47,eu não recebi a chupeta,2018-01-04 00:00:00,2,0,2,0,0,0,0,1,0,0
3016,3016,Orlandia,SP,146,3017,satisfeito_com_pedido,satisfeito,2017-08-10 03:25:39.119356,2017-08-15 17:54:05.404002,2017-09-05 00:00:00.000000,16.52,1,499.9,2017-08-09 10:24:55,1,delivered,cool_stuff,1513,38,1,2017-08-21 16:53:34,bom,2017-08-16 00:00:00,5,0,0,0,0,0,0,0,0,3
3017,3017,Contagem,MG,323,3018,satisfeito_com_pedido,antes_prazo,2017-11-15 13:46:32.377457,2017-11-23 01:03:01.883867,2017-12-06 00:00:00.000000,16.16,1,199.9,2017-11-15 13:28:42,1,delivered,brinquedos,1283,57,3,2017-11-24 13:49:32,recebi a mercadoria com bastante antecedência parabéns a stark e a seus parceiros,2017-11-24 00:00:00,5,2,0,0,0,0,0,0,0,1
3018,3018,Itapetininga,SP,182,3019,problemas_de_qualidade,baixa_qualidade,2018-02-21 07:15:09.957480,2018-03-05 21:07:52.512563,2018-03-12 00:00:00.000000,7.42,1,23.48,2018-02-19 19:02:56,2,delivered,informatica_acessorios,666,55,1,2018-03-07 05:23:35,gostaria que o produto fosse mais específico quando e original ou paralelo so isso mais a entrega foi rapida obrigado,2018-03-06 00:00:00,3,0,0,2,0,0,0,0,0,1
3019,3019,Sao Paulo,SP,46,3020,satisfeito_com_pedido,antes_prazo,2018-01-22 14:00:23.743502,2018-01-27 14:26:55.208264,2018-02-15 00:00:00.000000,16.95,1,99.9,2018-01-21 21:17:18,1,delivered,ferramentas_jardim,1292,52,7,2018-01-29 15:46:39,muitas chegou antes do prazo,2018-01-28 00:00:00,5,3,0,0,0,0,0,0,0,0
3020,3020,Extrema,MG,376,3021,problemas_de_qualidade,devolucao,2018-03-08 02:35:41.371846,2018-03-21 17:48:53.955624,2018-04-09 00:00:00.000000,19.8,1,89.98,2018-03-07 12:20:36,1,delivered,moveis_decoracao,1090,37,1,2018-03-23 04:35:25,o produto veio incompleto sem condições de montagem e uso,2018-03-22 00:00:00,1,0,0,0,1,0,0,0,2,0
3021,3021,Aracaju,SE,490,3022,,,2017-10-30 22:31:45.116222,2017-11-23 19:54:41.640116,2017-11-17 00:00:00.000000,17.67,1,55.0,2017-10-30 21:00:47,1,delivered,relogios_presentes,1159,41,4,2017-11-19 04:30:12,a avaliação na minha primeira compra foi ruim,2017-11-19 00:00:00,1,0,0,0,0,0,0,0,0,0
3022,3022,Oros,CE,635,3023,satisfeito_com_pedido,satisfeito,2018-03-07 07:08:15.024956,2018-03-22 07:33:51.264538,2018-04-05 00:00:00.000000,57.44,1,127.0,2018-03-06 00:20:20,1,delivered,papelaria,431,52,1,2018-03-23 17:08:24,chegou no prazo muito boa,2018-03-23 00:00:00,4,0,0,0,0,0,0,0,0,3
3023,3023,RIO DE JANEIRO,RJ,224,3024,satisfeito_com_pedido,satisfeito,2017-08-15 03:45:38.855630,2017-08-26 14:47:59.883504,2017-09-06 00:00:00.000000,21.89,1,199.99,2017-08-14 16:23:54,1,delivered,cama_mesa_banho,696,58,1,2017-08-28 06:15:30,produto de boa qualidade,2017-08-27 00:00:00,5,0,0,0,0,0,0,0,0,3
3024,3024,Sao Paulo,SP,24,3025,satisfeito_com_pedido,satisfeito,2017-11-21 03:46:23.893936,2017-11-30 03:09:10.812880,2017-12-15 00:00:00.000000,15.1,1,29.99,2017-11-19 13:22:29,1,delivered,beleza_saude,586,60,1,2017-12-02 05:20:42,gostei muito recomendo,2017-12-01 00:00:00,5,0,0,0,0,0,0,0,0,3
3025,3025,Caratinga,MG,353,3026,problemas_de_entrega,atrasado,2018-02-23 02:15:33.026259,2018-03-09 19:32:02.871679,2018-03-20 00:00:00.000000,26.38,1,219.99,2018-02-22 06:09:19,1,delivered,cama_mesa_banho,162,46,5,2018-03-11 02:14:58,gostei só que demorou muito p chegar,2018-03-10 00:00:00,1,0,3,0,0,0,0,0,0,0
3026,3026,Sao Francisco do Sul,SC,892,3027,,,2017-12-12 03:57:23.800735,2018-01-03 20:49:06.203172,2018-01-11 00:00:00.000000,16.16,1,56.99,2017-12-09 19:45:39,1,delivered,cama_mesa_banho,500,53,1,2018-01-10 19:41:55,bom produto porem o branco que comprei veio amarelado mas um bom produto,2018-01-04 00:00:00,4,0,0,1,1,0,0,0,0,1
3027,3027,Belo Horizonte,MG,301,3028,problemas_de_qualidade,devolucao,2017-07-11 12:50:23.394883,2017-07-21 16:47:45.584784,2017-08-02 00:00:00.000000,14.37,1,89.0,2017-07-11 12:41:24,1,delivered,relogios_presentes,718,60,5,2017-07-25 15:09:10,relógio bonito design moderno e resistente apenas o ponteiro de temperatura não veio funcionando,2017-07-22 00:00:00,4,0,0,1,0,0,0,0,2,0
3028,3028,Rio Claro,SP,135,3029,satisfeito_com_pedido,antes_prazo,2018-01-23 03:39:32.083881,2018-02-01 15:39:32.218220,2018-02-14 00:00:00.000000,13.37,1,49.9,2018-01-21 15:47:06,1,delivered,ferramentas_jardim,348,56,2,2018-02-02 23:26:06,gostei muito era o que eu esperava apesar de ainda não ter usado chegou antes até do prazo super recomendo,2018-02-02 00:00:00,4,3,0,0,0,0,0,0,0,0
3029,3029,Guarulhos,SP,72,3030,problemas_de_qualidade,diferente_do_anunciado,2017-10-07 02:45:10.849410,2017-10-13 12:07:46.522487,2017-10-30 00:00:00.000000,17.67,1,59.9,2017-10-05 17:11:01,1,delivered,moveis_decoracao,832,63,2,2017-10-16 16:26:27,detestei a cortina totalmente diferente da foto,2017-10-14 00:00:00,1,0,0,0,3,0,0,0,0,0
3030,3030,Jundiai,SP,132,3031,satisfeito_com_pedido,satisfeito,2018-01-17 03:38:51.095109,2018-01-18 16:28:35.486210,2018-02-01 00:00:00.000000,13.08,1,69.9,2018-01-16 12:45:33,1,delivered,moveis_decoracao,903,44,6,2018-01-22 11:27:21,otimo,2018-01-19,5,0,0,0,0,0,0,0,0,3
3031,3031,Canoinhas,SC,894,3032,problemas_de_qualidade,devolucao,2017-07-01 14:43:51.238400,2017-07-17 17:11:54.831424,2017-07-31 00:00:00.000000,180.08,4,319.96,2017-07-01 00:15:31,1,delivered,moveis_escritorio,1094,45,1,2017-07-19 03:44:51,o assento de uma delas veio quebrado,2017-07-18,2,0,0,1,0,0,0,0,2,0
